time, x_ref, y_ref, heading_ref, v_ref, steering_ref
15.59, 67.8165, 5.57219, 0.807337, 5, 0.301984
15.6, 67.86, 5.61792, 0.81343, 5, 0.289425
15.61, 67.9035, 5.6642, 0.81925, 5, 0.276982
15.62, 67.947, 5.71101, 0.824803, 5, 0.264656
15.63, 67.9905, 5.75833, 0.830092, 5, 0.252446
15.64, 68.034, 5.80615, 0.835122, 5, 0.240352
15.65, 68.0775, 5.85444, 0.839897, 5, 0.228372
15.66, 68.121, 5.90318, 0.844421, 5, 0.216503
15.67, 68.1645, 5.95236, 0.848696, 5, 0.204743
15.68, 68.208, 6.00195, 0.852728, 5, 0.193088
15.69, 68.2515, 6.05194, 0.856518, 5, 0.181533
15.7, 68.295, 6.10229, 0.860071, 5, 0.170075
15.71, 68.3385, 6.153, 0.863389, 5, 0.158708
15.72, 68.382, 6.20403, 0.866474, 5, 0.147427
15.73, 68.4255, 6.25538, 0.86933, 5, 0.136226
15.74, 68.469, 6.30701, 0.871958, 5, 0.125098
15.75, 68.5125, 6.35891, 0.87436, 5, 0.114038
15.76, 68.556, 6.41104, 0.87654, 5, 0.103039
15.77, 68.5995, 6.4634, 0.878497, 5, 0.0920931
15.78, 68.643, 6.51596, 0.880234, 5, 0.0811937
15.79, 68.6865, 6.56868, 0.881752, 5, 0.0703333
15.8, 68.73, 6.62156, 0.883053, 5, 0.0595042
15.81, 68.7735, 6.67457, 0.884136, 5, 0.0486986
15.82, 68.817, 6.72769, 0.885002, 5, 0.0379086
15.83, 68.8605, 6.78089, 0.885653, 5, 0.0271261
15.84, 68.904, 6.83414, 0.886088, 5, 0.0163428
15.85, 68.9475, 6.88743, 0.886307, 5, 0.00555045
15.86, 68.991, 6.94074, 0.88631, 5, -0.00525936
15.87, 69.0345, 6.99403, 0.886096, 5, -0.0160951
15.88, 69.078, 7.04729, 0.885665, 5, -0.0269654
15.89, 69.1215, 7.10048, 0.885017, 5, -0.0378788
15.9, 69.165, 7.1536, 0.884149, 5, -0.048844
15.91, 69.2085, 7.20661, 0.883061, 5, -0.0598696
15.92, 69.252, 7.25949, 0.881751, 5, -0.0709642
15.93, 69.2955, 7.31222, 0.880217, 5, -0.0821365
15.94, 69.339, 7.36477, 0.878457, 5, -0.0933951
15.95, 69.3825, 7.41712, 0.87647, 5, -0.104749
15.96, 69.426, 7.46925, 0.874251, 5, -0.116205
15.97, 69.4695, 7.52113, 0.871799, 5, -0.127773
15.98, 69.513, 7.57274, 0.869111, 5, -0.139461
15.99, 69.5565, 7.62406, 0.866183, 5, -0.151277
16, 69.6, 7.67506, 0.863012, 5, -0.163228
16.01, 69.6435, 7.72573, 0.859594, 5, -0.175323
16.02, 69.687, 7.77603, 0.855925, 5, -0.187567
16.03, 69.7305, 7.82595, 0.852001, 5, -0.199969
16.04, 69.774, 7.87546, 0.847817, 5, -0.212535
16.05, 69.8175, 7.92454, 0.843367, 5, -0.22527
16.06, 69.861, 7.97317, 0.838648, 5, -0.238181
16.07, 69.9045, 8.02133, 0.833654, 5, -0.251271
16.08, 69.948, 8.06899, 0.828379, 5, -0.264546
16.09, 69.9915, 8.11614, 0.822816, 5, -0.278009
16.1, 70.035, 8.16275, 0.81696, 5, -0.291662
16.11, 70.0785, 8.20881, 0.810805, 5, -0.305508
16.12, 70.122, 8.25428, 0.804343, 5, -0.319546
16.13, 70.1655, 8.29916, 0.797567, 5, -0.333778
16.14, 70.209, 8.34342, 0.79047, 5, -0.3482
16.15, 70.2525, 8.38704, 0.783045, 5, -0.362811
16.16, 70.296, 8.43, 0.775283, 5, -0.377606
16.17, 70.3395, 8.47229, 0.767177, 5, -0.392579
16.18, 70.383, 8.51388, 0.758717, 5, -0.407724
16.19, 70.4265, 8.55476, 0.749897, 5, -0.423031
16.2, 70.47, 8.59491, 0.740706, 5, -0.438489
16.21, 70.5135, 8.63431, 0.731136, 5, -0.454087
16.22, 70.557, 8.67294, 0.721179, 5, -0.469809
16.23, 70.6005, 8.71079, 0.710824, 5, -0.48564
16.24, 70.644, 8.74784, 0.700064, 5, -0.501562
16.25, 70.6875, 8.78407, 0.688888, 5, -0.517553
16.26, 70.731, 8.81948, 0.677288, 5, -0.533593
16.27, 70.7745, 8.85403, 0.665255, 5, -0.549656
16.28, 70.818, 8.88773, 0.65278, 5, -0.565718
16.29, 70.8615, 8.92055, 0.639854, 5, -0.581749
16.3, 70.905, 8.95248, 0.62647, 5, -0.597721
16.31, 70.9485, 8.98351, 0.61262, 5, -0.613603
16.32, 70.992, 9.01362, 0.598296, 5, -0.629361
16.33, 71.0355, 9.04281, 0.583492, 5, -0.644963
16.34, 71.079, 9.07105, 0.568203, 5, -0.660372
16.35, 71.1225, 9.09835, 0.552423, 5, -0.675554
16.36, 71.166, 9.12468, 0.536149, 5, -0.690471
16.37, 71.2095, 9.15004, 0.519377, 5, -0.705087
16.38, 71.253, 9.17442, 0.502108, 5, -0.719364
16.39, 71.2965, 9.1978, 0.48434, 5, -0.733264
16.4, 71.34, 9.22019, 0.466076, 5, -0.746752
16.41, 71.3835, 9.24156, 0.447319, 5, -0.75979
16.42, 71.427, 9.26192, 0.428076, 5, -0.772342
16.43, 71.4705, 9.28126, 0.408353, 5, -0.784374
16.44, 71.514, 9.29956, 0.388162, 5, -0.795851
16.45, 71.5575, 9.31683, 0.367513, 5, -0.806741
16.46, 71.601, 9.33306, 0.346422, 5, -0.817013
16.47, 71.6445, 9.34824, 0.324907, 5, -0.826637
16.48, 71.688, 9.36236, 0.302986, 5, -0.835586
16.49, 71.7315, 9.37543, 0.280684, 5, -0.843833
16.5, 71.775, 9.38744, 0.258024, 5, -0.851354
16.51, 71.8185, 9.39839, 0.235035, 5, -0.858129
16.52, 71.862, 9.40827, 0.211748, 5, -0.864135
16.53, 71.9055, 9.41709, 0.188194, 5, -0.869357
16.54, 71.949, 9.42484, 0.164409, 5, -0.873777
16.55, 71.9925, 9.43153, 0.140429, 5, -0.877382
16.56, 72.036, 9.43714, 0.116292, 5, -0.880162
16.57, 72.0795, 9.44169, 0.0920395, 5, -0.882106
16.58, 72.123, 9.44517, 0.0677114, 5, -0.883208
16.59, 72.1665, 9.44759, 0.0433496, 5, -0.883464
16.6, 72.21, 9.44895, 0.0189962, 5, -0.882869
16.61, 72.2535, 9.44924, -0.0053066, 5, -0.881424
16.62, 72.297, 9.44849, -0.0295171, 5, -0.879131
16.63, 72.3405, 9.44668, -0.0535941, 5, -0.875994
16.64, 72.384, 9.44382, -0.0774977, 5, -0.872018
16.65, 72.4275, 9.43992, -0.101189, 5, -0.867213
16.66, 72.471, 9.43499, -0.124631, 5, -0.861588
16.67, 72.5145, 9.42903, -0.14779, 5, -0.855157
16.68, 72.558, 9.42204, -0.170631, 5, -0.847934
16.69, 72.6015, 9.41404, -0.193124, 5, -0.839936
16.7, 72.645, 9.40503, -0.215241, 5, -0.831182
16.71, 72.6885, 9.39502, -0.236957, 5, -0.821694
16.72, 72.732, 9.38402, -0.258248, 5, -0.811494
16.73, 72.7755, 9.37204, -0.279095, 5, -0.800607
16.74, 72.819, 9.35909, -0.299478, 5, -0.789061
16.75, 72.8625, 9.34518, -0.319384, 5, -0.776883
16.76, 72.906, 9.33033, -0.338799, 5, -0.764105
16.77, 72.9495, 9.31453, -0.357713, 5, -0.750756
16.78, 72.993, 9.29781, -0.376117, 5, -0.736871
16.79, 73.0365, 9.28018, -0.394006, 5, -0.722483
16.8, 73.08, 9.26164, -0.411375, 5, -0.707627
16.81, 73.1235, 9.24223, -0.428222, 5, -0.692338
16.82, 73.167, 9.22194, -0.444546, 5, -0.676652
16.83, 73.2105, 9.20079, -0.460348, 5, -0.660605
16.84, 73.254, 9.1788, -0.47563, 5, -0.644234
16.85, 73.2975, 9.15598, -0.490395, 5, -0.627573
16.86, 73.341, 9.13236, -0.504647, 5, -0.610658
16.87, 73.3845, 9.10793, -0.518393, 5, -0.593524
16.88, 73.428, 9.08273, -0.531636, 5, -0.576203
16.89, 73.4715, 9.05677, -0.544385, 5, -0.558729
16.9, 73.515, 9.03007, -0.556646, 5, -0.541133
16.91, 73.5585, 9.00264, -0.568427, 5, -0.523443
16.92, 73.602, 8.9745, -0.579734, 5, -0.505689
16.93, 73.6455, 8.94568, -0.590578, 5, -0.487895
16.94, 73.689, 8.91619, -0.600965, 5, -0.470086
16.95, 73.7325, 8.88604, -0.610903, 5, -0.452285
16.96, 73.776, 8.85527, -0.620402, 5, -0.434511
16.97, 73.8195, 8.82389, -0.62947, 5, -0.416784
16.98, 73.863, 8.79191, -0.638114, 5, -0.399119
16.99, 73.9065, 8.75937, -0.646343, 5, -0.38153
17, 73.95, 8.72628, -0.654164, 5, -0.364031
17.01, 73.9935, 8.69267, -0.661586, 5, -0.346631
17.02, 74.037, 8.65855, -0.668615, 5, -0.329339
17.03, 74.0805, 8.62395, -0.67526, 5, -0.312162
17.04, 74.124, 8.58888, -0.681526, 5, -0.295104
17.05, 74.1675, 8.55338, -0.687421, 5, -0.27817
17.06, 74.211, 8.51746, -0.692951, 5, -0.261361
17.07, 74.2545, 8.48115, -0.698122, 5, -0.244678
17.08, 74.298, 8.44447, -0.70294, 5, -0.22812
17.09, 74.3415, 8.40744, -0.70741, 5, -0.211685
17.1, 74.385, 8.37009, -0.711538, 5, -0.19537
17.11, 74.4285, 8.33244, -0.715328, 5, -0.179171
17.12, 74.472, 8.29451, -0.718784, 5, -0.163082
17.13, 74.5155, 8.25633, -0.721911, 5, -0.147099
17.14, 74.559, 8.21792, -0.724712, 5, -0.131213
17.15, 74.6025, 8.1793, -0.727191, 5, -0.115419
17.16, 74.646, 8.14051, -0.72935, 5, -0.0997074
17.17, 74.6895, 8.10155, -0.731193, 5, -0.0840708
17.18, 74.733, 8.06247, -0.732722, 5, -0.0685004
17.19, 74.7765, 8.02328, -0.733938, 5, -0.0529871
17.2, 74.82, 7.984, -0.734844, 5, -0.0375216
17.21, 74.8635, 7.94467, -0.73544, 5, -0.0220944
17.22, 74.907, 7.9053, -0.735728, 5, -0.00669582
17.23, 74.9505, 7.86591, -0.735708, 5, 0.00868373
17.24, 74.994, 7.82655, -0.73538, 5, 0.0240539
17.25, 75.0375, 7.78722, -0.734745, 5, 0.0394244
17.26, 75.081, 7.74795, -0.733802, 5, 0.0548045
17.27, 75.1245, 7.70877, -0.732551, 5, 0.0702036
17.28, 75.168, 7.6697, -0.730989, 5, 0.0856306
17.29, 75.2115, 7.63076, -0.729117, 5, 0.101094
17.3, 75.255, 7.59199, -0.726931, 5, 0.116603
17.31, 75.2985, 7.55339, -0.724431, 5, 0.132164
17.32, 75.342, 7.51501, -0.721613, 5, 0.147784
17.33, 75.3855, 7.47685, -0.718475, 5, 0.163472
17.34, 75.429, 7.43894, -0.715014, 5, 0.179232
17.35, 75.4725, 7.40132, -0.711227, 5, 0.195069
17.36, 75.516, 7.36399, -0.707109, 5, 0.210989
17.37, 75.5595, 7.32698, -0.702658, 5, 0.226994
17.38, 75.603, 7.29032, -0.697869, 5, 0.243087
17.39, 75.6465, 7.25403, -0.692737, 5, 0.25927
17.4, 75.69, 7.21812, -0.687258, 5, 0.275541
17.41, 75.7335, 7.18263, -0.681426, 5, 0.291902
17.42, 75.777, 7.14757, -0.675236, 5, 0.308348
17.43, 75.8205, 7.11296, -0.668684, 5, 0.324877
17.44, 75.864, 7.07884, -0.661762, 5, 0.341483
17.45, 75.9075, 7.0452, -0.654465, 5, 0.358159
17.46, 75.951, 7.01209, -0.646788, 5, 0.374896
17.47, 75.9945, 6.97951, -0.638723, 5, 0.391686
17.48, 76.038, 6.94749, -0.630265, 5, 0.408516
17.49, 76.0815, 6.91605, -0.621406, 5, 0.425373
17.5, 76.125, 6.88521, -0.612141, 5, 0.442241
17.51, 76.1685, 6.85497, -0.602463, 5, 0.459103
17.52, 76.212, 6.82538, -0.592366, 5, 0.475942
17.53, 76.2555, 6.79643, -0.581843, 5, 0.492736
17.54, 76.299, 6.76815, -0.570887, 5, 0.509463
17.55, 76.3425, 6.74056, -0.559495, 5, 0.526101
17.56, 76.386, 6.71368, -0.547658, 5, 0.542623
17.57, 76.4295, 6.68751, -0.535373, 5, 0.559004
17.58, 76.473, 6.66208, -0.522634, 5, 0.575215
17.59, 76.5165, 6.6374, -0.509437, 5, 0.591228
17.6, 76.56, 6.61348, -0.495779, 5, 0.607014
17.61, 76.6035, 6.59035, -0.481657, 5, 0.62254
17.62, 76.647, 6.56801, -0.467069, 5, 0.637777
17.63, 76.6905, 6.54648, -0.452013, 5, 0.652693
17.64, 76.734, 6.52577, -0.436491, 5, 0.667256
17.65, 76.7775, 6.5059, -0.420502, 5, 0.681433
17.66, 76.821, 6.48687, -0.40405, 5, 0.695193
17.67, 76.8645, 6.4687, -0.38714, 5, 0.708506
17.68, 76.908, 6.4514, -0.369775, 5, 0.721339
17.69, 76.9515, 6.43498, -0.351965, 5, 0.733663
17.7, 76.995, 6.41946, -0.333717, 5, 0.745448
17.71, 77.0385, 6.40483, -0.315044, 5, 0.756666
17.72, 77.082, 6.3911, -0.295957, 5, 0.767291
17.73, 77.1255, 6.3783, -0.276472, 5, 0.777296
17.74, 77.169, 6.36642, -0.256606, 5, 0.786658
17.75, 77.2125, 6.35548, -0.236378, 5, 0.795352
17.76, 77.256, 6.34547, -0.215809, 5, 0.803359
17.77, 77.2995, 6.33641, -0.194922, 5, 0.810659
17.78, 77.343, 6.32829, -0.173744, 5, 0.817233
17.79, 77.3865, 6.32114, -0.1523, 5, 0.823066
17.8, 77.43, 6.31494, -0.130621, 5, 0.828144
17.81, 77.4735, 6.30971, -0.108736, 5, 0.832454
17.82, 77.517, 6.30544, -0.0866784, 5, 0.835986
17.83, 77.5605, 6.30215, -0.064481, 5, 0.838731
17.84, 77.604, 6.29983, -0.0421785, 5, 0.840683
17.85, 77.6475, 6.29848, -0.0198062, 5, 0.841836
17.86, 77.691, 6.2981, 0.00259995, 5, 0.842187
17.87, 77.7345, 6.2987, 0.0250039, 5, 0.841737
17.88, 77.778, 6.30028, 0.0473695, 5, 0.840484
17.89, 77.8215, 6.30283, 0.0696608, 5, 0.838433
17.9, 77.865, 6.30635, 0.0918426, 5, 0.835587
17.91, 77.9085, 6.31084, 0.113881, 5, 0.831954
17.92, 77.952, 6.3163, 0.135741, 5, 0.827541
17.93, 77.9955, 6.32272, 0.157392, 5, 0.82236
17.94, 78.039, 6.33011, 0.178803, 5, 0.816421
17.95, 78.0825, 6.33844, 0.199945, 5, 0.809739
17.96, 78.126, 6.34773, 0.22079, 5, 0.80233
17.97, 78.1695, 6.35797, 0.241315, 5, 0.794211
17.98, 78.213, 6.36914, 0.261494, 5, 0.785401
17.99, 78.2565, 6.38125, 0.281308, 5, 0.775922
18, 78.3, 6.39428, 0.300737, 5, 0.765795
18.01, 78.3435, 6.40823, 0.319765, 5, 0.755046
18.02, 78.387, 6.42309, 0.338375, 5, 0.743698
18.03, 78.4305, 6.43884, 0.356556, 5, 0.731779
18.04, 78.474, 6.45549, 0.374297, 5, 0.719317
18.05, 78.5175, 6.47301, 0.391588, 5, 0.70634
18.06, 78.561, 6.49141, 0.408422, 5, 0.692878
18.07, 78.6045, 6.51066, 0.424794, 5, 0.678963
18.08, 78.648, 6.53076, 0.440699, 5, 0.664623
18.09, 78.6915, 6.55169, 0.456135, 5, 0.649892
18.1, 78.735, 6.57344, 0.4711, 5, 0.6348
18.11, 78.7785, 6.596, 0.485595, 5, 0.619378
18.12, 78.822, 6.61935, 0.499619, 5, 0.603659
18.13, 78.8655, 6.64348, 0.513176, 5, 0.587671
18.14, 78.909, 6.66837, 0.526268, 5, 0.571446
18.15, 78.9525, 6.69401, 0.538898, 5, 0.555013
18.16, 78.996, 6.72039, 0.55107, 5, 0.538399
18.17, 79.0395, 6.74748, 0.56279, 5, 0.521633
18.18, 79.083, 6.77526, 0.574061, 5, 0.504739
18.19, 79.1265, 6.80373, 0.584891, 5, 0.487742
18.2, 79.17, 6.83287, 0.595283, 5, 0.470665
18.21, 79.2135, 6.86265, 0.605245, 5, 0.453529
18.22, 79.257, 6.89305, 0.614782, 5, 0.436354
18.23, 79.3005, 6.92407, 0.6239, 5, 0.419158
18.24, 79.344, 6.95567, 0.632606, 5, 0.401956
18.25, 79.3875, 6.98784, 0.640906, 5, 0.384764
18.26, 79.431, 7.02056, 0.648806, 5, 0.367593
18.27, 79.4745, 7.05381, 0.656312, 5, 0.350455
18.28, 79.518, 7.08756, 0.66343, 5, 0.333358
18.29, 79.5615, 7.1218, 0.670165, 5, 0.31631
18.3, 79.605, 7.15651, 0.676524, 5, 0.299317
18.31, 79.6485, 7.19165, 0.68251, 5, 0.282382
18.32, 79.692, 7.22721, 0.688131, 5, 0.265509
18.33, 79.7355, 7.26317, 0.693389, 5, 0.248698
18.34, 79.779, 7.29951, 0.69829, 5, 0.23195
18.35, 79.8225, 7.33619, 0.702839, 5, 0.215262
18.36, 79.866, 7.3732, 0.707038, 5, 0.198632
18.37, 79.9095, 7.41051, 0.710891, 5, 0.182057
18.38, 79.953, 7.44811, 0.714403, 5, 0.165531
18.39, 79.9965, 7.48595, 0.717574, 5, 0.149048
18.4, 80.04, 7.52403, 0.72041, 5, 0.132601
18.41, 80.0835, 7.56231, 0.722911, 5, 0.116184
18.42, 80.127, 7.60078, 0.725079, 5, 0.099787
18.43, 80.1705, 7.6394, 0.726916, 5, 0.0834019
18.44, 80.214, 7.67814, 0.728423, 5, 0.067019
18.45, 80.2575, 7.717, 0.729601, 5, 0.0506283
18.46, 80.301, 7.75593, 0.73045, 5, 0.0342192
18.47, 80.3445, 7.79492, 0.73097, 5, 0.0177809
18.48, 80.388, 7.83393, 0.731161, 5, 0.00130239
18.49, 80.4315, 7.87295, 0.731022, 5, -0.0152276
18.5, 80.475, 7.91194, 0.730551, 5, -0.0318205
18.51, 80.5185, 7.95088, 0.729748, 5, -0.0484876
18.52, 80.562, 7.98975, 0.728609, 5, -0.0652404
18.53, 80.6055, 8.02852, 0.727134, 5, -0.08209
18.54, 80.649, 8.06715, 0.725317, 5, -0.0990474
18.55, 80.6925, 8.10563, 0.723158, 5, -0.116123
18.56, 80.736, 8.14394, 0.72065, 5, -0.133328
18.57, 80.7795, 8.18203, 0.717791, 5, -0.150671
18.58, 80.823, 8.21989, 0.714576, 5, -0.168161
18.59, 80.8665, 8.2575, 0.710999, 5, -0.185807
18.6, 80.91, 8.29481, 0.707055, 5, -0.203616
18.61, 80.9535, 8.33182, 0.702738, 5, -0.221594
18.62, 80.997, 8.36849, 0.698041, 5, -0.239747
18.63, 81.0405, 8.4048, 0.692957, 5, -0.258077
18.64, 81.084, 8.44072, 0.68748, 5, -0.276588
18.65, 81.1275, 8.47623, 0.6816, 5, -0.295281
18.66, 81.171, 8.5113, 0.67531, 5, -0.314153
18.67, 81.2145, 8.5459, 0.6686, 5, -0.333203
18.68, 81.258, 8.58002, 0.661462, 5, -0.352425
18.69, 81.3015, 8.61362, 0.653886, 5, -0.371812
18.7, 81.345, 8.64668, 0.645861, 5, -0.391354
18.71, 81.3885, 8.67918, 0.637377, 5, -0.411039
18.72, 81.432, 8.7111, 0.628423, 5, -0.430852
18.73, 81.4755, 8.7424, 0.618987, 5, -0.450776
18.74, 81.519, 8.77307, 0.609058, 5, -0.470791
18.75, 81.5625, 8.80307, 0.598624, 5, -0.490873
18.76, 81.606, 8.8324, 0.587674, 5, -0.510998
18.77, 81.6495, 8.86103, 0.576193, 5, -0.531137
18.78, 81.693, 8.88892, 0.564172, 5, -0.551257
18.79, 81.7365, 8.91607, 0.551596, 5, -0.571327
18.8, 81.78, 8.94245, 0.538454, 5, -0.59131
18.81, 81.8235, 8.96803, 0.524734, 5, -0.611166
18.82, 81.867, 8.9928, 0.510424, 5, -0.630857
18.83, 81.9105, 9.01674, 0.495513, 5, -0.65034
18.84, 81.954, 9.03982, 0.479991, 5, -0.66957
18.85, 81.9975, 9.06202, 0.463848, 5, -0.688504
18.86, 82.041, 9.08333, 0.447075, 5, -0.707096
18.87, 82.0845, 9.10373, 0.429666, 5, -0.725299
18.88, 82.128, 9.12319, 0.411614, 5, -0.743068
18.89, 82.1715, 9.1417, 0.392916, 5, -0.760357
18.9, 82.215, 9.15924, 0.373569, 5, -0.77712
18.91, 82.2585, 9.1758, 0.353573, 5, -0.793313
18.92, 82.302, 9.19135, 0.332932, 5, -0.808892
18.93, 82.3455, 9.20588, 0.31165, 5, -0.823816
18.94, 82.389, 9.21937, 0.289737, 5, -0.838045
18.95, 82.4325, 9.23181, 0.267205, 5, -0.851542
18.96, 82.476, 9.24318, 0.244068, 5, -0.86427
18.97, 82.5195, 9.25347, 0.220346, 5, -0.876196
18.98, 82.563, 9.26266, 0.196063, 5, -0.887289
18.99, 82.6065, 9.27074, 0.171245, 5, -0.897522
19, 82.65, 9.2777, 0.145923, 5, -0.906868
19.01, 82.6935, 9.28353, 0.120134, 5, -0.915305
19.02, 82.737, 9.2882, 0.0939151, 5, -0.922813
19.03, 82.7805, 9.29172, 0.0673104, 5, -0.929375
19.04, 82.824, 9.29406, 0.0403661, 5, -0.934975
19.05, 82.8675, 9.29523, 0.0131319, 5, -0.939604
19.06, 82.911, 9.2952, -0.0143399, 5, -0.943251
19.07, 82.9545, 9.29398, -0.0419944, 5, -0.94591
19.08, 82.998, 9.29154, -0.0697754, 5, -0.947578
19.09, 83.0415, 9.28789, -0.0976251, 5, -0.948255
19.1, 83.085, 9.28302, -0.125486, 5, -0.947943
19.11, 83.1285, 9.27692, -0.153299, 5, -0.946645
19.12, 83.172, 9.26958, -0.181007, 5, -0.944371
19.13, 83.2155, 9.26099, -0.208555, 5, -0.94113
19.14, 83.259, 9.25116, -0.235889, 5, -0.936935
19.15, 83.3025, 9.24008, -0.262957, 5, -0.931802
19.16, 83.346, 9.22774, -0.289711, 5, -0.925751
19.17, 83.3895, 9.21415, -0.316105, 5, -0.918802
19.18, 83.433, 9.19929, -0.342097, 5, -0.910979
19.19, 83.4765, 9.18316, -0.367652, 5, -0.90231
19.2, 83.52, 9.16578, -0.392733, 5, -0.892825
19.21, 83.5635, 9.14712, -0.417313, 5, -0.882555
19.22, 83.607, 9.12721, -0.441364, 5, -0.871536
19.23, 83.6505, 9.10602, -0.464867, 5, -0.859804
19.24, 83.694, 9.08357, -0.487803, 5, -0.847399
19.25, 83.7375, 9.05986, -0.510158, 5, -0.834363
19.26, 83.781, 9.03489, -0.531922, 5, -0.820739
19.27, 83.8245, 9.00866, -0.553089, 5, -0.806572
19.28, 83.868, 8.98118, -0.573652, 5, -0.791909
19.29, 83.9115, 8.95245, -0.593613, 5, -0.776795
19.3, 83.955, 8.92248, -0.612971, 5, -0.76128
19.31, 83.9985, 8.89126, -0.63173, 5, -0.745412
19.32, 84.042, 8.85881, -0.649895, 5, -0.729238
19.33, 84.0855, 8.82514, -0.667474, 5, -0.712806
19.34, 84.129, 8.79025, -0.684475, 5, -0.696164
19.35, 84.1725, 8.75414, -0.700908, 5, -0.679357
19.36, 84.216, 8.71684, -0.716783, 5, -0.66243
19.37, 84.2595, 8.67834, -0.732112, 5, -0.645427
19.38, 84.303, 8.63865, -0.746908, 5, -0.628387
19.39, 84.3465, 8.59779, -0.761182, 5, -0.61135
19.4, 84.39, 8.55577, -0.774949, 5, -0.594353
19.41, 84.4335, 8.51259, -0.788222, 5, -0.577429
19.42, 84.477, 8.46828, -0.801014, 5, -0.56061
19.43, 84.5205, 8.42284, -0.813338, 5, -0.543925
19.44, 84.564, 8.37628, -0.825209, 5, -0.527399
19.45, 84.6075, 8.32862, -0.83664, 5, -0.511057
19.46, 84.651, 8.27988, -0.847644, 5, -0.494919
19.47, 84.6945, 8.23006, -0.858233, 5, -0.479003
19.48, 84.738, 8.17919, -0.868422, 5, -0.463325
19.49, 84.7815, 8.12728, -0.878221, 5, -0.447897
19.5, 84.825, 8.07434, -0.887644, 5, -0.432731
19.51, 84.8685, 8.02039, -0.896702, 5, -0.417836
19.52, 84.912, 7.96545, -0.905407, 5, -0.403218
19.53, 84.9555, 7.90953, -0.91377, 5, -0.388881
19.54, 84.999, 7.85266, -0.921801, 5, -0.37483
19.55, 85.0425, 7.79486, -0.92951, 5, -0.361065
19.56, 85.086, 7.73613, -0.936909, 5, -0.347586
19.57, 85.1295, 7.67651, -0.944005, 5, -0.334392
19.58, 85.173, 7.61601, -0.950809, 5, -0.321481
19.59, 85.2165, 7.55465, -0.957329, 5, -0.308849
19.6, 85.26, 7.49245, -0.963574, 5, -0.296491
19.61, 85.3035, 7.42944, -0.969552, 5, -0.284403
19.62, 85.347, 7.36563, -0.97527, 5, -0.272579
19.63, 85.3905, 7.30105, -0.980736, 5, -0.261011
19.64, 85.434, 7.23572, -0.985956, 5, -0.249694
19.65, 85.4775, 7.16966, -0.990938, 5, -0.238619
19.66, 85.521, 7.1029, -0.995688, 5, -0.227779
19.67, 85.5645, 7.03545, -1.00021, 5, -0.217166
19.68, 85.608, 6.96735, -1.00452, 5, -0.206771
19.69, 85.6515, 6.89861, -1.00861, 5, -0.196586
19.7, 85.695, 6.82926, -1.01248, 5, -0.186603
19.71, 85.7385, 6.75933, -1.01616, 5, -0.176812
19.72, 85.782, 6.68883, -1.01963, 5, -0.167205
19.73, 85.8255, 6.61781, -1.02291, 5, -0.157772
19.74, 85.869, 6.54627, -1.026, 5, -0.148506
19.75, 85.9125, 6.47424, -1.0289, 5, -0.139398
19.76, 85.956, 6.40176, -1.03161, 5, -0.130438
19.77, 85.9995, 6.32884, -1.03415, 5, -0.121617
19.78, 86.043, 6.25552, -1.0365, 5, -0.112929
19.79, 86.0865, 6.18182, -1.03868, 5, -0.104362
19.8, 86.13, 6.10776, -1.04069, 5, -0.0959104
19.81, 86.1735, 6.03338, -1.04253, 5, -0.0875642
19.82, 86.217, 5.95869, -1.0442, 5, -0.0793153
19.83, 86.2605, 5.88374, -1.04571, 5, -0.0711555
19.84, 86.304, 5.80853, -1.04706, 5, -0.0630766
19.85, 86.3475, 5.73311, -1.04824, 5, -0.0550705
19.86, 86.391, 5.65749, -1.04926, 5, -0.0471292
19.87, 86.4345, 5.58171, -1.05013, 5, -0.0392447
19.88, 86.478, 5.50578, -1.05083, 5, -0.0314091
19.89, 86.5215, 5.42975, -1.05138, 5, -0.0236146
19.9, 86.565, 5.35364, -1.05178, 5, -0.0158535
19.91, 86.6085, 5.27747, -1.05202, 5, -0.00811791
19.92, 86.652, 5.20127, -1.0521, 5, -0.000400313
19.93, 86.6955, 5.12507, -1.05203, 5, 0.00730694
19.94, 86.739, 5.04889, -1.05181, 5, 0.0150114
19.95, 86.7825, 4.97277, -1.05143, 5, 0.0227207
19.96, 86.826, 4.89673, -1.0509, 5, 0.0304423
19.97, 86.8695, 4.82079, -1.05021, 5, 0.0381836
19.98, 86.913, 4.74499, -1.04937, 5, 0.0459522
19.99, 86.9565, 4.66935, -1.04837, 5, 0.0537556
20, 87, 4.5939, -1.04722, 5, 0.0616011
20.01, 87.0435, 4.51867, -1.04591, 5, 0.0694963
20.02, 87.087, 4.44367, -1.04444, 5, 0.0774485
20.03, 87.1305, 4.36894, -1.0428, 5, 0.0854653
20.04, 87.174, 4.29451, -1.04101, 5, 0.093554
20.05, 87.2175, 4.2204, -1.03905, 5, 0.101722
20.06, 87.261, 4.14663, -1.03692, 5, 0.109977
20.07, 87.3045, 4.07323, -1.03463, 5, 0.118326
20.08, 87.348, 4.00023, -1.03217, 5, 0.126777
20.09, 87.3915, 3.92765, -1.02953, 5, 0.135337
20.1, 87.435, 3.85551, -1.02672, 5, 0.144013
20.11, 87.4785, 3.78385, -1.02373, 5, 0.152814
20.12, 87.522, 3.71268, -1.02056, 5, 0.161745
20.13, 87.5655, 3.64203, -1.0172, 5, 0.170815
